MistoPoskytovaniId,ZdravotnickeZarizeniId,Kod,NazevZarizeni,DruhZarizeni,Obec,Psc,Ulice,CisloDomovniOrientacni,Kraj,KrajCode,Okres,OkresCode,SpravniObvod,PoskytovatelTelefon,PoskytovatelFax,PoskytovatelEmail,PoskytovatelWeb,Ico,TypOsoby,PravniFormaKod,KrajCodeSidlo,OkresCodeSidlo,ObecSidlo,PscSidlo,UliceSidlo,CisloDomovniOrientacniSidlo,OborPece,FormaPece,DruhPece,OdbornyZastupce,Lat,Lng
121644,56704,2.85005E+13,Dr. Adámek s.r.o.,Samostatná ordinace lékaře specialisty,Praha 9,19000,Lovosická,440/40,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 9,4.20266E+11,,chirurgieadamek@atlas.cz,http://www.adamek.medikus.cz,28500474,2,112,CZ010,CZ0100,Praha 9,19000,Lovosická,440/40,chirurgie,ambulantní péče,,MUDr. Adámek Tomáš,50.12886802,14.49018979
192245,56703,2.8497E+13,"Interní ambulance Jabloňová, s.r.o.",Samostatná ordinace lékaře specialisty,Praha 10,10600,Jabloňová,2992/8,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 10,4.20267E+11,,jana.lacinova@volny.cz,,28496981,2,112,CZ010,CZ0100,Praha 10,10600,Jabloňová,2992/8,"všeobecné praktické lékařství, vnitřní lékařství",ambulantní péče,,MUDr. Jana Lacinová,50.05622131,14.49704369
121994,56702,2.84791E+13,Ambulantní centrum pro vady pohybového aparátu s.r.o.,Samostatná ordinace lékaře specialisty,Praha 3,13000,Olšanská,2666/7,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 3,4.20223E+11,,ambul_centrum@volny.cz,http://ambul-centrum.cz,28479106,2,112,CZ010,CZ0100,Praha 3,13000,Olšanská,2666/7,"Ortotik-protetik, klinická osteologie, praktické lékařství pro děti a dorost, ortopedie a traumatologie pohybového ústrojí, dětské lékařství",ambulantní péče,,"Doc. MUDr. Ivo Mařík, CSc., MUDr. Pavel Novosad",50.08419675,14.4677382
119824,56701,2.8207E+13,MUDr. Iveta Zmeškalová s.r.o.,Sam.ord.prakt.lékaře pro děti a dorost,Praha 4,14000,Budějovická,1523/9a,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 4,,,,,28207033,2,112,CZ010,CZ0100,Praha 4,14000,Antala Staška,1670/80,praktické lékařství pro děti a dorost,ambulantní péče,,"MUDr. Iveta Zmeškalová, MUDr. Olga Sterlyová",50.04695956,14.44646024
207034,56692,2.84762E+13,MOJEZUBY s.r.o.,Samostatná ordinace PL - stomatologa,Praha 3,13000,Milešovská,1766/7,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 3,4.20223E+11,,mojezubysro@gmail.com,,28476247,2,112,CZ010,CZ0100,Praha 3,13000,Milešovská,1766/7,"Dentální hygienistka, zubní lékařství",ambulantní péče,,Markéta Dvořáková,50.07927361,14.45133114
119795,56690,7.51549E+13,MUDr. Dagmar Chocholová,Samost. ordinace všeob. prakt. lékaře,Praha 6,16100,K letišti,544/21,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 6,4.2022E+11,,dchocholova@seznam.cz,https://lekar-praha6.netstranky.cz,75154935,1,,CZ010,CZ0100,Praha 6,16100,K letišti,544/21,všeobecné praktické lékařství,ambulantní péče,,,50.09699052,14.290106
121504,56686,2.84668E+13,"MEDAFIT, s.r.o.",Samost. ordinace všeob. prakt. lékaře,Praha 4,14700,Na lysinách,49/17,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 4,,,p.lindovsky@medacor.cz,,28466756,2,112,CZ010,CZ0100,Praha 4,14200,U propusti,23/6,všeobecné praktické lékařství,ambulantní péče,,Petr Lindovský,50.02107921,14.40925428
120437,56682,2.84429E+13,"CGOP, s.r.o.",Samostatná ordinace lékaře specialisty,Praha 2,12000,Vocelova,603/5,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 2,,,,www.cgop.cz,28442946,2,112,CZ010,CZ0100,Praha 2,12000,Vocelova,603/5,"laboratorní a vyšetřovací metody ve zdravotnictví, patologie, gynekologie a porodnictví",ambulantní péče,,"MUDr. Alena Beková, M.I.A.C.",50.07606844,14.43113845
120917,56680,2.84842E+13,MediStar s.r.o.,Samostatná ordinace PL - gynekologa,Praha 2,12000,Slavíkova,1608/15,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 2,4.20604E+11,4.20223E+11,alexstara@volny.cz,,28484185,2,112,CZ010,CZ0100,Praha 2,12000,Slavíkova,1608/15,"psychiatrie, gynekologie a porodnictví",ambulantní péče,,MUDr. Alexandra Stará,50.0798412,14.4472916
120441,56679,2.84307E+13,GYNPOINT s.r.o.,Samostatná ordinace PL - gynekologa,Praha 14,19800,Vajgarská,1141,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 14,4.20281E+11,,zuzana.fucikova@gynekolog.cz,http://www.gyn-point.cz,28430654,2,112,CZ010,CZ0100,Praha 3,13000,Jeseniova,2832/26,gynekologie a porodnictví,ambulantní péče,,MUDr. Zuzana Fučíková,50.10160472,14.55404403
191275,56677,4.9246E+13,MEDIKOCENTRUM s.r.o.,Samostatná ordinace PL - gynekologa,Praha 5,15000,Kartouzská,204/6,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 5,4.20257E+11,,brynda.vladimir@seznam.cz,https://medikocentrum-s-r-o.webnode.cz/,49245953,2,112,CZ010,CZ0100,Praha 3,13000,Kolínská,1964/12,gynekologie a porodnictví,ambulantní péče,,MUDr. Vladimír Brynda,50.07427676,14.40153974
207459,56676,2.76511E+13,ProfiG2 s.r.o.,Samostatná ordinace PL - gynekologa,Praha 22,10400,Nové náměstí,1431/20,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 22,,,libusebrestakova@email.cz,http://pg2.cz,27651061,2,112,CZ020,CZ0208,Semice,28917,,52,gynekologie a porodnictví,ambulantní péče,,"MUDr. Miroslav Břešťák, prof.MUDr. Pavel Calda, CSc.",50.03136198,14.59799434
122040,56675,2.84692E+13,GYNPORT s.r.o.,Samostatná ordinace PL - gynekologa,Praha 6,16000,Vítězné náměstí,817/9,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 6,,,cme@centrum.cz,,28469208,2,112,CZ010,CZ0100,Praha 6,16000,Vítězné náměstí,817/9,gynekologie a porodnictví,ambulantní péče,,MUDr. Čmelínský Václav,50.10114405,14.39656896
118179,56673,7.01003E+13,Mgr. Milena Zedníková,Domácí zdravotní péče,Praha 21,19014,Slavětínská,771,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 21,,,zedj@seznam.cz,,70100306,1,,CZ010,CZ0100,Praha 10,10400,Nové náměstí,1431/20,"Všeobecná sestra, Všeobecná sestra",ambulantní péče,ošetřovatelská péče,,50.08853761,14.66608018
190403,56670,2.75386E+13,Otomed s.r.o.,Samostatná ordinace lékaře specialisty,Praha 8,18600,Prvního pluku,539/18,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 8,4.20605E+11,,otomed@email.cz,http://www.otomed.cz,27538605,2,112,CZ010,CZ0100,Praha 8,18200,Slancova,1257/12,otorinolaryngologie a chirurgie hlavy a krku,ambulantní péče,,MUDr. Radim Kaňa,50.09217589,14.4422905
121705,56667,2.84786E+13,"RadioMed, spol. s r.o.",Samostatná ordinace lékaře specialisty,Praha 20,19300,Lhotská,2072/3,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 20,,,,http://www.radiomed.cz,28478584,2,112,CZ010,CZ0100,Praha 20,19300,Lhotská,2072/3,radiologie a zobrazovací metody,,,MUDr. Zuzana Ryznarová,50.11182737,14.60181015
191276,56666,6.68965E+13,PhDr. Bernadeta Bechyňová,Samostatné zařízení psychologa,Praha 5,15000,Ostrovského,253/3,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 5,4.20722E+11,,B.Bernardeta@seznam.cz,http://www.bechynova-psycholog.cz/,66896495,1,,CZ010,CZ0100,Praha 5,15000,Ostrovského,253/3,Klinický psycholog,ambulantní péče,,,50.06864532,14.40277442
121936,56663,2.84696E+13,"REHATERAP, s.r.o.",Samostatné zařízení fyzioterapeuta,Praha 4,14000,U plynárny,500/44,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 4,4.20267E+11,,rehaterap@gmail.com,http://www.rehaterap.cz,28469607,2,112,CZ020,CZ020A,Lety,25229,K lesíku,349,Fyzioterapeut,ambulantní péče,,Vlasta Červenková,50.05623531,14.46482276
119781,56660,6.76516E+13,"Bc. Martin JANOUŠEK,DiS., Sportovní fyzioterapie",Samostatné zařízení fyzioterapeuta,Praha 7,17000,Ostrov Štvanice,38,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 7,4.20778E+11,,info@fyziozone.cz,http://www.fyziozone.cz,67651607,1,,CZ010,CZ0100,Praha 7,17000,Ostrov Štvanice,38,Fyzioterapeut,ambulantní péče,,,50.09582014,14.44021609
120701,56654,2.62006E+13,"Pobytové rehabilitační a rekvalifikační středisko pro nevidomé Dědina, o.p.s.",Ostatní zvláštní zdravotnická zařízení,Praha 6,16100,Šmolíkova,866/1,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 6,4.20235E+11,,dedina@dedina.cz,http://www.dedina.cz,26200571,2,141,CZ010,CZ0100,Praha 6,16100,Šmolíkova,866/1,Fyzioterapeut,,,"Ivan Stříž, DiS., MUDr. Jana Míková, MUDr. Jarmila Šustrová",50.09093903,14.30586747
204756,56652,7.51471E+13,"Markéta MATISOVÁ, DiS, Fyzioterpie",Samostatné zařízení fyzioterapeuta,Praha 8,18000,náměstí Dr. Václava Holého,1056/15,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 8,,,kacura@email.cz,,75147114,1,,CZ010,CZ0100,Praha 7,17000,Ortenovo náměstí,1505/37,Fyzioterapeut,,,,50.10647923,14.47343734
208807,56650,2.72077E+13,Barna Medical s.r.o.,Samostatná ordinace lékaře specialisty,Praha 3,13000,Pod Krejcárkem,975/2,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 3,,,milosbarna@seznam.cz,https://www.barnamedical.cz/,27207706,2,112,CZ020,CZ020A,Třebotov,25226,Hlavní,290,"Fyzioterapeut, Fyzioterapeut, Všeobecná sestra, tělovýchovné lékařství, rehabilitační a fyzikální medicína, ortopedie a traumatologie pohybového ústrojí","ambulantní péče, zdrav. péče poskytovaná ve vlastním soc. prostředí pacienta - domácí péče - ošetřovatelská",,Miloš Barna,50.09676364,14.47718467
190789,56647,7.51541E+13,"MUDr. Martina ŘEŘICHOVÁ, Specialistka v ortodoncii",Samostatná ordinace lékaře specialisty,Praha 4,14000,Baarova,769/45,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 4,4.20602E+11,,martinarerich@seznam.cz,http://www.ortodoncie-rerichova.cz,75154111,1,,CZ010,CZ0100,Praha 3,13000,Soběslavská,2062/44,"ortodoncie, zubní lékařství",ambulantní péče,,,50.05021976,14.456585
121929,56644,7.20212E+13,"MUDr. Gabriela Hermanová, Psychiatrická ambulance",Samostatná ordinace lékaře specialisty,Praha 6,16000,Kolejní,429/5,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 6,,,hermanova.gabriela@seznam.cz,,72021225,1,,CZ010,CZ0100,Praha 6,16000,Kolejní,429/5,psychiatrie,ambulantní péče,,,50.10285403,14.38616706
122916,56642,7.51545E+13,MUDr. Václav Bufka,Samostatná ordinace lékaře specialisty,Praha 12,14200,Cholupická,687/27,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 12,4.20242E+11,,bufka@seznam.cz,,75154480,1,,CZ072,CZ0724,,,,,"vnitřní lékařství, kardiologie",ambulantní péče,,,50.01907862,14.43788095
121012,56635,7.51582E+13,MUDr. Kateřina Tvrdoňová,Samostatná ordinace lékaře specialisty,Praha 17,16300,Žufanova,1114/1,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 17,4.20235E+11,,hamon@seznam.cz,,75158183,1,,CZ010,CZ0100,Praha 6,16300,Žufanova,1114/1,dermatovenerologie,ambulantní péče,,,50.06824867,14.30815908
119604,56634,6.10171E+13,MUDr. Miloš Barna,Samostatná ordinace lékaře specialisty,Praha 6,13000,Pod Krejcárkem,975/2,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 6,4.20732E+11,,milosbarna@seznam.cz,,61017124,1,,CZ010,CZ0100,Praha 6,16000,Mařákova,263/3,rehabilitační a fyzikální medicína,ambulantní péče,,,50.09676364,14.47718467
190182,56631,2.67442E+13,První plicní ambulance s.r.o.,Samostatná ordinace lékaře specialisty,Praha 9,19000,Sokolovská,810/304,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 9,,,krejbichova@prvniplicni.cz,http://prvniplicni.cz/,26744163,2,112,CZ010,CZ0100,Praha 1,11000,Na příkopě,859/22,"Fyzioterapeut, dětská pneumologie, dětská kardiologie, pneumologie a ftizeologie",ambulantní péče,,"Michaela Jankovská, MUDr. František Krejbich, Peter Kubuš",50.10827738,14.49452927
121441,56628,7.51551E+13,MUDr. Kateřina Živná,Samostatná ordinace PL - stomatologa,Praha 16,15300,Tachovská,609/8,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 16,4.20738E+11,,zivna@stomaradotin.cz,http://www.stomatologieradotin.cz,75155133,1,,CZ010,CZ0100,Praha 16,15300,Tachovská,609/8,zubní lékařství,ambulantní péče,,,49.98302939,14.36372615
121641,56625,2.83077E+13,STOMTEAM s.r.o.,Samostatná ordinace PL - stomatologa,Praha 14,19800,Generála Janouška,902/17,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 14,4.20282E+11,,info@stomteam.cz,http://www.stomteam.cz,28307658,2,112,CZ072,CZ0724,Zlín,76302,Nová,1067,zubní lékařství,ambulantní péče,,MUDr. Zuzana Skybová,50.10686399,14.57207174
120099,56624,2.85155E+13,NEJ DENT s.r.o.,Samostatná ordinace PL - stomatologa,Praha 2,12000,Polská,1621/11,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 2,,,,,28515544,2,112,CZ010,CZ0100,Praha 2,12000,Polská,1621/11,zubní lékařství,ambulantní péče,,MUDr. Jaromír Nečas,50.07888236,14.44690483
120445,56623,7.51537E+13,MUDr. Romana Venerová,Samostatná ordinace PL - stomatologa,Praha 6,16000,Svatovítská,518/3,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 6,4.20241E+11,,rvosicka@gmail.com,http://www.romanavosicka.cz,75153688,1,,CZ010,CZ0100,Praha 6,16000,Svatovítská,518/3,zubní lékařství,ambulantní péče,,,50.09835783,14.39525175
122046,56621,7.51568E+13,MUDr. Lucie Fialová,Samostatná ordinace PL - stomatologa,Praha 6,16000,Jaselská,561/34,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 6,4.20774E+11,,,,75156849,1,,CZ010,CZ0100,Praha 6,16000,Jaselská,561/34,zubní lékařství,ambulantní péče,,,50.09879242,14.40071376
191341,56620,2.84583E+13,"ZIDENTA s.r.o., stomatologické centrum",Samostatná ordinace PL - stomatologa,Praha 22,10300,Preislerova,748/3,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 22,4.20774E+11,,recepce@zidenta.cz,http://www.zidenta.cz,28458273,2,112,CZ010,CZ0100,Praha 22,10300,Preislerova,748/3,zubní lékařství,ambulantní péče,,MUDr. Ludmila Žižková,50.01380371,14.63354789
120697,56619,7.51484E+13,"MUDr. Ladislav Kazák, Praktické zubní lékařství",Samostatná ordinace PL - stomatologa,Praha 11,14900,Hviezdoslavova,1600/6,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 11,4.20273E+11,,ladiskazak@centrum.cz,,75148366,1,,CZ010,CZ0100,Praha 4,14900,Hviezdoslavova,1600/6,zubní lékařství,ambulantní péče,,,50.03203557,14.51931299
120698,56618,7.51567E+13,"MUDr. Tomáš Přichystal, Privátní zubní praxe",Samostatná ordinace PL - stomatologa,Praha 16,15300,Tachovská,609/8,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 16,,,,,75156687,1,,CZ010,CZ0100,Praha 5,15300,Tachovská,609/8,zubní lékařství,ambulantní péče,,,49.98302939,14.36372615
120459,56616,7.51567E+13,MUDr. Daniella Křížová Rozkošná,Samostatná ordinace PL - stomatologa,Praha 7,17000,Jankovcova,1595/14,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 7,4.20774E+11,,daniella.krizova@gmail.com,http://stomatologie-krizova.cz,75156695,1,,CZ010,CZ0100,Praha 7,17000,Jankovcova,1595/14,"Dentální hygienistka, zubní lékařství",ambulantní péče,,,50.10667295,14.45555314
121502,56615,6.77572E+13,MUDr. Klára Otáhalová,Sam.ord.prakt.lékaře pro děti a dorost,Praha 8,18200,Střelničná,1284/51a,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 8,4.20252E+11,,klara.otahalova@seznam.cz,http://www.lekarprodeti.cz,67757162,1,,CZ010,CZ0100,Praha 8,18200,Střelničná,1284/51,praktické lékařství pro děti a dorost,ambulantní péče,,,50.12850427,14.47746128
226836,56614,7.51486E+13,MUDr. Vendulka Trousilová,Sam.ord.prakt.lékaře pro děti a dorost,Praha 9,19800,Generála Janouška,902/17,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,,,,,http://www.mudr-trousilova.webnode.cz,75148625,1,,CZ010,CZ0100,Praha 9,19800,Generála Janouška,902/17,praktické lékařství pro děti a dorost,ambulantní péče,,,50.10686399,14.57207174
121699,56613,7.20199E+13,MUDr. Jana TERMEROVÁ,Sam.ord.prakt.lékaře pro děti a dorost,Praha 22,10400,Semanského,78/2,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 22,,,doktorka@termer.cz,,72019905,1,,CZ010,CZ0100,Praha 10,10400,Semanského,78/2,praktické lékařství pro děti a dorost,ambulantní péče,,,50.02972007,14.60066568
121701,56607,8.70635E+13,MUDr. Zdeněk Kareš,Samost. ordinace všeob. prakt. lékaře,Praha 11,14900,Hekrova,817/9,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 11,4.20778E+11,,zdenek_kares@seznam.cz,http://ordinace-kares.cz,87063506,1,,CZ010,CZ0100,Praha 6,16000,Vítězné náměstí,817/9,"tělovýchovné lékařství, všeobecné praktické lékařství",ambulantní péče,,,50.03889514,14.51471991
120041,56596,2.79174E+13,ProServices s.r.o.,"Samost. ordinace všeob. prakt. lékaře, Domácí zdravotní péče",Praha 4,14700,Nad malým mýtem,1747/2b,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 4,4.20244E+11,,lekar@doktorvpraze.cz,http://doktorvpraze.cz,27917401,2,112,CZ010,CZ0100,Praha 4,14700,Nad malým mýtem,1747/2,"Všeobecná sestra, všeobecné praktické lékařství","ambulantní péče, zdrav. péče poskytovaná ve vlastním soc. prostředí pacienta - domácí péče - ošetřovatelská",,"Jitka Klinerová, MUDr. Martin Zeman",50.03442048,14.41125578
191322,56591,2.84742E+13,"GYNEVA.CZ, s.r.o.",Samostatná ordinace PL - gynekologa,Praha 5,15000,Jindřicha Plachty,584/21,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 5,,,,http://www.gyneva.cz,28474171,2,112,CZ010,CZ0100,Praha 5,15000,Jindřicha Plachty,584/21,gynekologie a porodnictví,ambulantní péče,,Dagmar Klepetková,50.07043145,14.40647102
119571,56587,7.50993E+13,MUDr. Bedřich Turin,Samostatná ordinace PL - gynekologa,Praha 4,14000,Roškotova,1717/2,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 4,4.20234E+11,,beturin@centrum.cz,,75099322,1,,CZ010,CZ0100,Praha 4,14000,Roškotova,1717/2,"gynekologie a porodnictví, anesteziologie a intenzivní medicína",ambulantní péče,,Zbyněk Adamovský,50.04080702,14.42918019
120095,56585,2.84882E+13,"T. B. GYN, s.r.o.",Samostatná ordinace PL - gynekologa,Praha 6,16100,Žukovského,887/4,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 6,4.20233E+11,,t.bilina@seznam.cz,,28488199,2,112,CZ020,CZ020A,Jesenice,25242,Azalková,957,gynekologie a porodnictví,ambulantní péče,,MUDr. Tomáš Bilina,50.09068854,14.30888324
122915,56556,2.8428E+13,MS Medical s.r.o.,Samost. ordinace všeob. prakt. lékaře,Praha 4,14000,Hradeckých,1604/1,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 4,,,,http://www.msmedical.cz,28428021,2,112,CZ010,CZ0100,Praha 4,14000,Hradeckých,1604/1,"všeobecné praktické lékařství, radiologie a zobrazovací metody",ambulantní péče,,"Markéta Svobodová, MUDr. Miran Svoboda",50.05760684,14.43424256
190808,56539,2.84633E+13,"MEDICON a.s., Poliklinika Zelený pruh",Poskytovatel amb. služeb (nad 5 oborů),Praha 4,14000,Roškotova,1717/2,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 4,4.20261E+11,,info@mediconas.cz,http://www.mediconas.cz,28463293,2,121,CZ010,CZ0100,Praha 4,14000,Antala Staška,1670/80,vnitřní lékařství,ambulantní péče,,"Renáta Hegedüšová, Václava Bártů, Václava Kopalová",50.04080702,14.42918019
190810,56537,2.84633E+13,"MEDICON a.s., Poliklinika Budějovická","Poskytovatel amb. služeb (nad 5 oborů), Samost. ordinace všeob. prakt. lékaře, Sam.ord.prakt.lékaře pro děti a dorost, Samostatná ordinace PL - gynekologa",Praha 4,14000,Antala Staška,1670/80,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 4,4.20261E+11,,info@mediconas.cz,http://www.mediconas.cz,28463293,2,121,CZ010,CZ0100,Praha 4,14000,Antala Staška,1670/80,"dětská neurologie, Klinický psycholog, korektivní dermatologie, klinická osteologie, foniatrie, dětská pneumologie, angiologie, všeobecné praktické lékařství, vnitřní lékařství, urologie, revmatologie, psychiatrie, praktické lékařství pro děti a dorost, pneumologie a ftizeologie, otorinolaryngologie a chirurgie hlavy a krku, ortopedie a traumatologie pohybového ústrojí, oftalmologie, neurologie, nefrologie, kardiologie, chirurgie, gynekologie a porodnictví, geriatrie, gastroenterologie, endokrinologie a diabetologie, dermatovenerologie, cévní chirurgie, anesteziologie a intenzivní medicína, alergologie a klinická imunologie",ambulantní péče,,"Renáta Hegedüšová, Václava Bártů, Václava Kopalová",50.04252514,14.45107296
190296,56532,6.18568E+13,"B. Braun Avitum s.r.o., Dialyzační středisko",Hemodialyzační středisko,Praha 5,15000,Roentgenova,37/2,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 5,,,info@bbraun.cz,http://www.bbraun.cz,61856827,2,112,CZ010,CZ0100,Praha 11,14800,V parku,2335/20,"vnitřní lékařství, nefrologie",ambulantní péče,,"Jitka Palátová, MUDr. Vladimír Vojanec",50.07465941,14.35333563
206244,56520,2.7148E+13,Prof. MUDr. J. Betka - ORL s.r.o.,Samostatná ordinace lékaře specialisty,Praha 3,13000,Olšanská,2666/7,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 3,4.20273E+11,,ordinace@orlbetka.cz,http://www.orlbetka.cz,27147991,2,112,CZ010,CZ0100,Praha 10,16000,Komornická,914/29,otorinolaryngologie a chirurgie hlavy a krku,ambulantní péče,,"Jindřiška Betková, Prof. MUDr. Jan Betka, DrSc.",50.08419675,14.4677382
119543,56511,6.02004E+13,Gradus 93  spol s r.o.- chirurgie,Samostatná ordinace lékaře specialisty,Praha 5,15000,U Nikolajky,1088/31,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 5,,,,,60200448,2,112,CZ010,CZ0100,Praha 7,17000,Tusarova,1215/55,chirurgie,ambulantní péče,,"doc.MUDr. Robert Gürlich, CSc.",50.06612322,14.39421194
119777,56510,2.83797E+13,Hélio - centrum pro duševní zdraví s.r.o.,Samostatná ordinace lékaře specialisty,Praha 18,19900,Frýdecká,439,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 18,4.20734E+11,,,http://heliocentrum.cz,28379683,2,112,CZ010,CZ0100,Praha 7,17000,Havanská,194/22,psychiatrie,ambulantní péče,,"MUDr. Jiří Brožek, MUDr. Miroslava Babiaková",50.13855601,14.50876108
119810,56509,2.71019E+13,"Vysočanská lékárna, s.r.o., Lékárna Fenix",Lékárna,Praha 9,19000,Freyova,945/35,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 9,,,,http://lekarnafenix.cz,27101924,2,112,CZ010,CZ0100,Praha 9,19000,Pod pekárnami,152/5,praktické lékárenství,,lékárenská péče,PharmDr. Ivona Petrová,50.11029287,14.50159315
207433,56508,2.75905E+13,Kardioambulance s.r.o.,Samostatná ordinace lékaře specialisty,Praha 9,19000,Prosecká,29/54,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 9,4.20603E+11,,mail@kardioambulance.cz,www.kardioambulance.cz,27590542,2,112,CZ010,CZ0100,Praha 9,19000,Lovosická,440/40,"Fyzioterapeut, všeobecné praktické lékařství, kardiologie",ambulantní péče,,"Monika Kohlerová, MUDr. Hana Skalická, CSc.",50.11606736,14.49490543
122018,56504,2.82072E+13,Topelex s.r.o.,Samostatná odborná laboratoř,Praha 9,19000,Sokolovská,810/304,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 9,4.20266E+11,4.20266E+11,likvor@likvor.cz,http://www.likvor.cz,28207190,2,112,CZ010,CZ0100,Praha 9,19000,Sokolovská,810/304,"patologie, patologie, neurologie, lékařská mikrobiologie, klinická biochemie, alergologie a klinická imunologie",ambulantní péče,,"MUDr. Ondřej Sobek, CSc.",50.10827738,14.49452927
121274,56487,8.69761E+13,"MUDr. Ondřej Suchý, Ortodoncie",Samostatná ordinace lékaře specialisty,Praha 8,18600,Křižíkova,332/1,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 8,,,Info@rovnatka-praha.cz,http://www.rovnatka-praha.cz,86976133,1,,CZ010,CZ0100,Praha 8,18600,Křižíkova,332/1,ortodoncie,ambulantní péče,,,50.09011651,14.43965266
210476,56483,4.93559E+13,MACIMEX s.r.o. - Prague City Dental,Samostatná ordinace PL - stomatologa,Praha 2,12800,Kateřinská,487/18,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 2,4.20221E+11,,info@prague-dental.cz,http://www.prague-dental.cz,49355864,2,112,CZ010,CZ0100,Praha 17,16300,Makovského,1339/16,"Dentální hygienistka, zubní lékařství",ambulantní péče,,MUDr. Filip Donev,50.07325598,14.42371052
122910,56462,7.28777E+13,MUDr. Edita Jatšová,Samostatná ordinace lékaře specialisty,Praha 5,15000,Karla Engliše,3221/2,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 5,4.20222E+11,,provoz@lcandel.cz,,72877707,1,,CZ010,CZ0100,Praha 5,15000,Karla Engliše,3221/2,"korektivní dermatologie, dermatovenerologie",ambulantní péče,,,50.07019092,14.40213243
193264,56354,2.69058E+13,"IPC PALLADIUM a.s., Lékárna Palladium",Lékárna,Praha 1,11000,náměstí Republiky,1078/1,Hlavní město Praha,CZ010,Hlavní město Praha,CZ0100,Praha 1,,,,http://www.palladiumpraha.cz,26905795,2,121,CZ052,CZ0521,Hradec Králové,50012,Brněnská,315/4,praktické lékárenství,,lékárenská péče,Jana Peřinová,50.08921115,14.42860111
